Date,Open,High,Low,Close,Adj Close,Volume
2022-01-01 00:00:00+00:00,511.9103698730469,527.3527221679688,511.9035339355469,527.3527221679688,527.3527221679688,1622547014
2022-01-02 00:00:00+00:00,527.2916259765625,533.3710327148438,518.7535400390625,531.3966674804688,531.3966674804688,1462276185
2022-01-03 00:00:00+00:00,531.3888549804688,532.0955810546875,510.65216064453125,512.135986328125,512.135986328125,1949153130
2022-01-04 00:00:00+00:00,512.1303100585938,519.70166015625,503.2153625488281,507.506103515625,507.506103515625,2200879165
2022-01-05 00:00:00+00:00,507.5978088378906,515.2391967773438,462.05755615234375,475.05694580078125,475.05694580078125,2870757788
2022-01-06 00:00:00+00:00,475.0790710449219,481.0628356933594,460.2485046386719,473.2756042480469,473.2756042480469,4400228627
2022-01-07 00:00:00+00:00,473.00006103515625,474.29620361328125,439.260009765625,447.7884826660156,447.7884826660156,4613172287
2022-01-08 00:00:00+00:00,447.8568115234375,458.4837951660156,419.1954650878906,430.24615478515625,430.24615478515625,4068139021
2022-01-09 00:00:00+00:00,430.25311279296875,444.4932556152344,428.239501953125,438.8030700683594,438.8030700683594,3347862691
2022-01-10 00:00:00+00:00,438.78564453125,445.0361633300781,408.69879150390625,424.93377685546875,424.93377685546875,4156063326
2022-01-11 00:00:00+00:00,424.8912048339844,467.28106689453125,422.00091552734375,463.518310546875,463.518310546875,4600615710
2022-01-12 00:00:00+00:00,463.562744140625,489.3273010253906,457.1161193847656,487.0074157714844,487.0074157714844,4131335431
2022-01-13 00:00:00+00:00,487.0425720214844,488.21124267578125,467.8756103515625,475.02911376953125,475.02911376953125,4151007744
2022-01-14 00:00:00+00:00,475.127197265625,491.66064453125,468.9396057128906,489.867431640625,489.867431640625,3112235914
2022-01-15 00:00:00+00:00,489.9179992675781,501.3111267089844,486.305908203125,494.9880676269531,494.9880676269531,1766015929
2022-01-16 00:00:00+00:00,494.9241027832031,505.30096435546875,489.50213623046875,498.42791748046875,498.42791748046875,1771927950
